Prov,Mun,Brgy,Area,Lat,Long,Occurance,Elev,Slope,Aspect,HorizontalCurvature,VerticalCurvature,Lithology,SoilType,PGAComp,Landslide
Cotabato,Tulunan,Batang,454.308,6.83639,125.035,29/31,325,22.12787819,Northwest,0.020998091,0.000862435,Andesite and/or basalt flows,Sandy Clay Loam,0.292923719,1
Cotabato,Tulunan,Batang,833.179,6.83891,125.034,29/31,334,28.34237099,South,-0.01190965,0.002273473,Andesite and/or basalt flows,Sandy Clay Loam,0.322493196,1
Cotabato,Tulunan,Batang,142.501,6.83827,125.035,29/31,341,23.64927292,Northeast,-0.005925672,-0.004682474,Andesite and/or basalt flows,Sandy Clay Loam,0.322493196,1
Cotabato,Tulunan,Batang,241.136,6.8383,125.035,29/31,355,19.95896912,East,-0.029861303,-0.021401437,Andesite and/or basalt flows,Sandy Clay Loam,0.322493196,1
Cotabato,Tulunan,Batang,2461.93,6.84625,125.031,29/31,309,31.95538902,North,-0.032569103,-0.003195807,Andesite and/or basalt flows,Sandy Clay Loam,0.35324651,1
Cotabato,Tulunan,Batang,1731.81,6.82958,125.036,29/31,301,15.10876656,North,0.020629214,0.002711129,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,2128.98,6.82842,125.037,29/31,321,12.3741951,North,-0.002775312,0.000979918,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,601.006,6.8281,125.038,29/31,319,18.2612915,Northwest,-0.00574599,0.002633829,Andesite and/or basalt flows,Sandy Clay Loam,0.283572704,1
Cotabato,Tulunan,Batang,192.247,6.82854,125.037,29/31,295,14.83380032,East,-0.017836416,0.000985288,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,1073.63,6.8282,125.037,29/31,313,13.85298061,Northwest,-0.006383788,0.002004508,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,300.351,6.83605,125.03,29/31,233,15.2849102,Southeast,-0.006694742,-0.001883301,Andesite and/or basalt flows,Sandy Clay Loam,0.310627848,1
Cotabato,Tulunan,Batang,269.799,6.83519,125.026,29/31,227,25.24297523,South,0.014327611,-0.006080084,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Batang,709.743,6.83465,125.025,29/31,191,14.73566628,South,0.005751735,-0.001768368,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Batang,318.623,6.83491,125.025,29/31,211,23.5920372,South,0.001596452,0.000605342,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Batang,216.841,6.83725,125.028,29/31,273,17.85229683,Northeast,0.000693647,-0.002449564,Andesite and/or basalt flows,Sandy Clay Loam,0.310627848,1
Cotabato,Tulunan,Bituan,573.975,6.84069,125.026,29/31,236,15.28163052,North,0.048827503,0.00448851,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,515.45,6.84098,125.026,29/31,223,12.53809071,North,-0.00662978,-0.002217517,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,3407.8,6.84182,125.028,29/31,229,15.71153164,Northwest,-0.00462396,0.002838708,Andesite and/or basalt flows,Sandy Clay Loam,0.314624935,1
Cotabato,Tulunan,Bituan,171.122,6.84203,125.026,29/31,219,2.213346481,East,0.003028201,-0.003482469,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,719.443,6.84224,125.026,29/31,216,5.755148411,Southwest,0.007883849,0.000432032,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,1287.48,6.8427,125.026,29/31,214,7.681313515,Southwest,0.051300451,-0.008019088,Andesite and/or basalt flows,Sandy Clay Loam,0.396959811,1
Cotabato,Tulunan,Bituan,124.845,6.83928,125.026,29/31,270,14.11894131,West,0.015166573,0.006783155,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,670.168,6.84064,125.024,29/31,232,9.054215431,Southwest,-0.016236059,0.007569204,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,141.342,6.84084,125.024,29/31,213,17.4840641,Southeast,-0.005629608,-0.001272342,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,183.778,6.8415,125.024,29/31,204,14.51775932,East,-0.031218899,-0.01720768,Andesite and/or basalt flows,Sandy Clay Loam,0.392614782,1
Cotabato,Tulunan,Bituan,154.146,6.8428,125.024,29/31,199,20.00720787,Southeast,0.003947104,-0.001876624,Andesite and/or basalt flows,Sandy Clay Loam,0.396959811,1
Cotabato,Tulunan,Bituan,768.39,6.84406,125.024,29/31,185,21.52829552,Northeast,-0.01382504,-0.000635584,Andesite and/or basalt flows,Sandy Clay Loam,0.396959811,1
Cotabato,Tulunan,Batang,589.795,6.84413,125.028,29/31,257,21.36870384,Northeast,-0.030245334,-0.004944052,Andesite and/or basalt flows,Sandy Clay Loam,0.35324651,1
Cotabato,Tulunan,Bituan,915.534,6.84205,125.021,29/31,175,19.94024277,Northwest,-0.004223318,0.010690514,Andesite and/or basalt flows,Sandy Clay Loam,0.46338439,1
Cotabato,Tulunan,Bituan,285.737,6.83752,125.014,29/31,281,23.8010025,South,-0.009786796,0.008722896,Andesite and/or basalt flows,Sandy Clay Loam,0.426707506,1
Cotabato,Tulunan,Bituan,806.53,6.83559,125.013,29/31,261,19.48116302,West,-0.00024424,0.018007794,Andesite and/or basalt flows,Sandy Clay Loam,0.474052519,1
Cotabato,Tulunan,Bituan,268.425,6.83575,125.013,29/31,273,30.38912201,Southwest,-0.005792538,0.019712867,Andesite and/or basalt flows,Sandy Clay Loam,0.474052519,1
Cotabato,Tulunan,Bituan,35.224,6.83584,125.013,29/31,273,30.38912201,Southwest,-0.005792538,0.019712867,Andesite and/or basalt flows,Sandy Clay Loam,0.474052519,1
Cotabato,Tulunan,Bituan,250.151,6.83573,125.013,29/31,263,31.95479202,Southeast,-0.001027022,-0.002853781,Andesite and/or basalt flows,Sandy Clay Loam,0.474052519,1
Cotabato,Tulunan,Bituan,897.21,6.83579,125.013,29/31,250,21.22676468,Southeast,-0.375772446,0.018647125,Andesite and/or basalt flows,Sandy Clay Loam,0.474052519,1
Cotabato,Tulunan,Bituan,519.815,6.8361,125.018,29/31,187,27.23104858,East,0.007054658,-0.006152938,Andesite and/or basalt flows,Sandy Clay Loam,0.483552754,1
Cotabato,Tulunan,Bituan,5256.5,6.83647,125.018,29/31,216,27.90665245,Northeast,-0.015848266,-0.028972773,Andesite and/or basalt flows,Sandy Clay Loam,0.483552754,1
Cotabato,Tulunan,Bituan,111.288,6.8378,125.017,29/31,241,20.53089714,West,0.055171326,0.001269607,Andesite and/or basalt flows,Sandy Clay Loam,0.426707506,1
Cotabato,Tulunan,Bituan,885.081,6.83629,125.022,29/31,180,15.77741337,West,0.000392231,0.001848632,Andesite and/or basalt flows,Sandy Clay Loam,0.483552754,1
Cotabato,Tulunan,Bituan,1171.23,6.83601,125.023,29/31,180,19.8962059,West,0.024163662,-0.002179815,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Bituan,2943.09,6.83558,125.023,29/31,197,29.74015617,Northwest,0.013319341,0.001325489,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Bituan,129.79,6.83465,125.023,29/31,177,11.40533638,South,-0.010203172,-0.011948387,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Bituan,481.196,6.83324,125.023,29/31,173,7.611684799,North,0.240178287,-0.019819304,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Bituan,950.453,6.83305,125.023,29/31,185,15.99093246,West,-0.006373143,0.004015103,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Bituan,1093.49,6.83123,125.024,29/31,215,18.13605309,Southwest,-0.002948551,0.006539966,Andesite and/or basalt flows,Sandy Clay Loam,0.418773204,1
Cotabato,Tulunan,Batang,3818.61,6.83323,125.027,29/31,220,20.93687057,South,-0.004586584,0.003417562,Andesite and/or basalt flows,Sandy Clay Loam,0.400694251,1
Cotabato,Tulunan,Batang,349.177,6.8331,125.028,29/31,220,15.96291733,North,-0.026091006,-0.000464656,Andesite and/or basalt flows,Sandy Clay Loam,0.310627848,1
Cotabato,Tulunan,Batang,114.255,6.83229,125.028,29/31,246,13.22933292,South,0.010670001,-0.003521791,Andesite and/or basalt flows,Sandy Clay Loam,0.343374252,1
Cotabato,Tulunan,Batang,332.57,6.83471,125.03,29/31,224,13.07537651,Northwest,0.134032309,-0.002867641,Andesite and/or basalt flows,Sandy Clay Loam,0.310627848,1
Cotabato,Tulunan,Batang,1474.04,6.83389,125.032,29/31,251,12.70003223,Northwest,0.108785026,-0.004576036,Andesite and/or basalt flows,Sandy Clay Loam,0.310627848,1
Cotabato,Tulunan,Batang,269.377,6.82943,125.035,29/31,329,24.55722046,Northwest,0.000429758,0.001671656,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,1644.79,6.82815,125.033,29/31,283,25.50321388,West,-0.002519877,0.00163487,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,2784.76,6.82842,125.034,29/31,293,28.75852776,West,0.00493757,0.00081985,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,136.211,6.82837,125.034,29/31,286,28.76783562,Southeast,0.006193791,-0.002065759,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,1480.57,6.82798,125.034,29/31,270,9.485451698,South,0.000751008,-0.000935348,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,318.271,6.82721,125.033,29/31,265,20.61927414,Southeast,0.020570844,-0.036110289,Andesite and/or basalt flows,Sandy Clay Loam,0.315573752,1
Cotabato,Tulunan,Batang,286.475,6.82754,125.033,29/31,264,16.51952362,Southeast,-0.005447256,-0.011513278,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,651.375,6.82747,125.033,29/31,277,21.71272469,East,-0.00485629,-0.001732378,Andesite and/or basalt flows,Sandy Clay Loam,0.315573752,1
Cotabato,Tulunan,Batang,826.688,6.82805,125.035,29/31,278,8.222126961,North,-0.014764006,-0.001695949,Andesite and/or basalt flows,Sandy Clay Loam,0.274471223,1
Cotabato,Tulunan,Batang,2230.9,6.82521,125.034,29/31,267,13.77234936,Southeast,-0.003445314,-0.006327643,Andesite and/or basalt flows,Sandy Clay Loam,0.315573752,1
Cotabato,Tulunan,Batang,368.515,6.82578,125.031,29/31,246,23.66354179,Southeast,-0.06829758,-0.004085719,Andesite and/or basalt flows,Sandy Clay Loam,0.366625458,1
Cotabato,Tulunan,Batang,166.452,6.82593,125.032,29/31,234,1.777125597,East,-0.019550571,-0.001573188,Andesite and/or basalt flows,Sandy Clay Loam,0.366625458,1
Cotabato,Tulunan,Batang,801.073,6.82685,125.031,29/31,285,23.04134369,Northwest,0.019191122,0.005763526,Andesite and/or basalt flows,Sandy Clay Loam,0.366625458,1
Cotabato,Tulunan,Batang,462.555,6.82701,125.031,29/31,281,22.4922924,Northwest,-0.016366888,0.013161054,Andesite and/or basalt flows,Sandy Clay Loam,0.366625458,1
Cotabato,Tulunan,Batang,500.398,6.82659,125.032,29/31,249,12.20293236,Southeast,0.005423215,-0.005469415,Andesite and/or basalt flows,Sandy Clay Loam,0.366625458,1
Cotabato,Tulunan,Batang,252.107,6.82682,125.033,29/31,245,5.358026981,Southwest,0.009229786,8.02E-06,Andesite and/or basalt flows,Sandy Clay Loam,0.315573752,1
Cotabato,Tulunan,Batang,528.33,6.82644,125.034,29/31,265,15.88936615,North,0.006873706,0.006251513,Andesite and/or basalt flows,Sandy Clay Loam,0.315573752,1
Cotabato,Tulunan,Batang,149.494,6.82637,125.035,29/31,281,18.26396179,Northwest,0.005949259,0.002269526,Andesite and/or basalt flows,Sandy Clay Loam,0.315573752,1
Cotabato,Tulunan,Batang,963.444,6.82488,125.029,29/31,229,11.59367085,South,0.018644053,-0.01275848,Andesite and/or basalt flows,Sandy Clay Loam,0.366625458,1
Cotabato,Tulunan,Batang,1815.23,6.8259,125.027,29/31,260,21.24173546,Northeast,0.008703915,-0.004322105,Andesite and/or basalt flows,Sandy Clay Loam,0.398020178,1
Cotabato,Tulunan,Batang,508.008,6.8295,125.03,29/31,257,8.847811699,Northwest,-0.003471311,0.001511953,Andesite and/or basalt flows,Sandy Clay Loam,0.343374252,1
Cotabato,Tulunan,Batang,435.618,6.82559,125.025,29/31,213,18.83677101,Southwest,0.00477078,0.010345954,Andesite and/or basalt flows,Sandy Clay Loam,0.398020178,1
Cotabato,Tulunan,Batang,248.688,6.82689,125.025,29/31,236,16.36275482,Northeast,0.002225243,-0.00495252,Andesite and/or basalt flows,Sandy Clay Loam,0.398020178,1
Cotabato,Tulunan,Batang,247.958,6.82733,125.026,29/31,248,15.71822262,West,0.026569847,0.000361476,Andesite and/or basalt flows,Sandy Clay Loam,0.398020178,1
Cotabato,Tulunan,Batang,3248.92,6.82735,125.025,29/31,243,16.34743118,Southeast,-0.005193994,-0.003885609,Andesite and/or basalt flows,Sandy Clay Loam,0.398020178,1
Cotabato,Tulunan,Bituan,123.232,6.82956,125.018,29/31,230,16.15844727,Southwest,-0.006642051,0.003779382,Andesite and/or basalt flows,Sandy Clay Loam,0.517644227,1
Cotabato,Tulunan,Bituan,1009.93,6.82815,125.018,29/31,248,22.2078228,West,-0.0140588,0.015739435,Andesite and/or basalt flows,Sandy Clay Loam,0.48404488,1
Cotabato,Tulunan,Bituan,21997.7,6.83136,125.015,29/31,273,22.18348885,Southeast,0.016727677,-0.005068396,Andesite and/or basalt flows,Sandy Clay Loam,0.517644227,1
Cotabato,Tulunan,Bituan,1249.45,6.83113,125.013,29/31,256,22.26534843,North,0.009005978,-0.009139148,Andesite and/or basalt flows,Sandy Clay Loam,0.517644227,1
Cotabato,Tulunan,Bituan,4504.71,6.83124,125.012,29/31,257,23.33764648,North,0.001431556,-0.001673939,Andesite and/or basalt flows,Sandy Clay Loam,0.484258145,1
Cotabato,Tulunan,Bituan,1476.17,6.83164,125.012,29/31,282,2.007145405,North,-0.015641047,-0.000462454,Andesite and/or basalt flows,Sandy Clay Loam,0.484258145,1
Cotabato,Tulunan,Bituan,440.031,6.82596,125.022,29/31,208,17.72048187,North,0.00992521,0.001114225,Andesite and/or basalt flows,Sandy Clay Loam,0.430038571,1
Cotabato,Tulunan,Bituan,625.979,6.82508,125.021,29/31,237,10.93720722,North,0.022426203,0.000902934,Andesite and/or basalt flows,Sandy Clay Loam,0.430038571,1
Cotabato,Tulunan,Bituan,1475.73,6.82661,125.02,29/31,209,13.896492,East,0.033000097,-0.037091605,Andesite and/or basalt flows,Sandy Clay Loam,0.430038571,1
Cotabato,Tulunan,Bacong,649.259,6.81377,125.042,29/31,372,12.95396709,Southeast,-0.022385484,0.002460282,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,357.966,6.81495,125.042,29/31,331,22.13549614,Southwest,-0.005440208,-0.001298016,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,678.639,6.8162,125.042,29/31,296,15.46190453,North,0.009379714,-0.004414434,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,325.563,6.81593,125.042,29/31,304,15.30745697,Northwest,0.037340835,0.00606732,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,360.864,6.81556,125.041,29/31,303,14.80995274,Northwest,-0.001978834,0.002198219,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,1736.51,6.81484,125.042,29/31,339,22.02878189,West,0.058591228,0.001273168,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,783.804,6.81503,125.042,29/31,329,21.78661919,Southwest,-0.009200357,0.002354797,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,783.695,6.81526,125.042,29/31,311,24.34920311,Northeast,-0.014469752,-0.000439609,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,723.72,6.81452,125.042,29/31,347,20.03221893,West,0.005387454,0.003674984,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,755.184,6.81463,125.042,29/31,333,20.03221893,West,0.005387454,0.003674984,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,2292.08,6.81424,125.043,29/31,359,24.05884171,Southwest,-0.00377142,0.001429017,Andesite and/or basalt flows,Sandy Clay Loam,0.314760655,1
Cotabato,Tulunan,Bacong,1545.42,6.81384,125.043,29/31,367,23.83887291,Southwest,-0.007456925,-0.005663367,Andesite and/or basalt flows,Sandy Clay Loam,0.314760655,1
Cotabato,Tulunan,Bacong,426.144,6.81248,125.044,29/31,374,10.24965,Southwest,-0.009388252,0.003413765,Andesite and/or basalt flows,Sandy Clay Loam,0.328742385,1
Cotabato,Tulunan,Bacong,523.519,6.81193,125.044,29/31,389,16.66908836,East,-0.013780248,-0.013130373,Andesite and/or basalt flows,Sandy Clay Loam,0.328742385,1
Cotabato,Tulunan,Bacong,401.524,6.81651,125.042,29/31,282,11.45495701,North,-0.003152919,-0.00632375,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,708.393,6.81685,125.042,29/31,285,5.44781971,Southeast,-0.023520673,0.004585512,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Magbok,242.768,6.81704,125.043,29/31,305,15.81469822,East,0.00292419,-0.004076076,Andesite and/or basalt flows,Sandy Clay Loam,0.314760655,1
Cotabato,Tulunan,Batang,386.981,6.81767,125.042,29/31,340,33.43962479,South,-0.011774946,0.002110297,Andesite and/or basalt flows,Sandy Clay Loam,0.333651364,1
Cotabato,Tulunan,Batang,1442.82,6.8173,125.042,29/31,298,23.38956642,South,0.000751288,0.003158122,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,865.591,6.81731,125.042,29/31,297,23.70692062,South,0.006753061,0.001200102,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,3721.41,6.81751,125.041,29/31,313,30.49014473,Northwest,0.008190429,0.001640535,Andesite and/or basalt flows,Sandy Clay Loam,0.333651364,1
Cotabato,Tulunan,Batang,4856.79,6.8173,125.04,29/31,291,26.77877045,South,0.004535736,-0.003529921,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,2372.55,6.81762,125.04,29/31,306,30.74243355,Northwest,0.00238061,0.002981143,Andesite and/or basalt flows,Sandy Clay Loam,0.333651364,1
Cotabato,Tulunan,Batang,2521.94,6.81806,125.04,29/31,321,5.025993824,East,0.002194485,-0.001905367,Andesite and/or basalt flows,Sandy Clay Loam,0.333651364,1
Cotabato,Tulunan,Batang,1429.61,6.81674,125.039,29/31,283,6.613629818,Southeast,0.027232436,-0.00736902,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,1364.77,6.81703,125.04,29/31,283,16.77638626,South,0.096019499,-0.009453084,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,701.491,6.81686,125.038,29/31,315,30.6513176,Southeast,-0.006612119,0.00433151,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,2027.84,6.81723,125.039,29/31,309,36.09167099,East,-0.017891353,0.000680819,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,955.817,6.81766,125.039,29/31,349,25.96748543,Northeast,0.011228055,-0.008337863,Andesite and/or basalt flows,Sandy Clay Loam,0.333651364,1
Cotabato,Tulunan,Bacong,1979.32,6.81565,125.039,29/31,286,14.77997303,Southeast,-0.00398328,-0.00206589,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Bacong,227.176,6.81623,125.039,29/31,291,16.96601295,Southeast,-0.03269494,0.002296051,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,644.458,6.81618,125.038,29/31,274,11.96080685,South,-0.011602184,-0.003027449,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,1530.65,6.81658,125.038,29/31,305,28.58580589,Southeast,-0.007450327,-0.000782501,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,179.824,6.81637,125.037,29/31,289,36.29463959,South,0.016676344,-0.004229549,Andesite and/or basalt flows,Sandy Clay Loam,0.356115669,1
Cotabato,Tulunan,Batang,237.309,6.8161,125.037,29/31,275,23.59748268,South,0.032738484,-0.016915483,Andesite and/or basalt flows,Sandy Clay Loam,0.356115669,1
Cotabato,Tulunan,Batang,295.541,6.81555,125.037,29/31,261,4.219700813,South,-0.001616589,-0.003333425,Andesite and/or basalt flows,Sandy Clay Loam,0.356115669,1
Cotabato,Tulunan,Batang,1150.71,6.81661,125.036,29/31,312,31.33634377,Southwest,-0.009148574,0.001431583,Andesite and/or basalt flows,Sandy Clay Loam,0.356115669,1
Cotabato,Tulunan,Batang,2447.97,6.81609,125.036,29/31,273,27.25228691,South,-0.000895633,-0.002642707,Andesite and/or basalt flows,Sandy Clay Loam,0.356115669,1
Cotabato,Tulunan,Batang,2229.66,6.81637,125.036,29/31,299,29.59957123,Northwest,0.035786986,0.030564466,Andesite and/or basalt flows,Sandy Clay Loam,0.356115669,1
Cotabato,Tulunan,Batang,2823,6.81658,125.035,29/31,283,26.19175529,West,0.034300882,0.019446535,Andesite and/or basalt flows,Sandy Clay Loam,0.356115669,1
Cotabato,Tulunan,Batang,15025.5,6.81827,125.037,29/31,369,28.28767776,Southeast,-0.034453526,-0.015751114,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Bacong,497.685,6.81372,125.04,29/31,345,18.83677101,Southeast,-0.126735643,-0.005788258,Andesite and/or basalt flows,Sandy Clay Loam,0.326020896,1
Cotabato,Tulunan,Batang,3056.16,6.81991,125.036,29/31,291,16.48142052,Southeast,-0.023381241,0.001474944,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,938.695,6.81958,125.034,29/31,309,26.90450859,Northeast,-0.01083331,-0.004238159,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,2551.97,6.81894,125.035,29/31,277,15.49045658,Southeast,-0.412179411,0.030308317,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,499.291,6.81932,125.035,29/31,286,16.57546997,Southeast,-0.017345203,-0.004745384,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,190.879,6.81899,125.035,29/31,271,5.755148411,West,0.007210809,0.000637672,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,1037.09,6.81885,125.034,29/31,284,13.9718914,South,-0.00025491,0.00064028,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,1364.62,6.81828,125.034,29/31,262,11.94363785,East,-0.003904795,-0.001805468,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,642.503,6.81773,125.034,29/31,249,11.29588509,South,0.021662349,-0.016086046,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
Cotabato,Tulunan,Batang,1212.17,6.81787,125.034,29/31,247,7.632493496,South,0.007255869,-0.002278096,Andesite and/or basalt flows,Sandy Clay Loam,0.361190975,1
